Attendance_ID,Employee_ID,Month,Working_Days,Present_Days,Leave_Days,Absent_Days,Overtime_Hours
ATT005182,EMP0432,2025-10-01 00:00:00,22,21,0,1,21.1
ATT005183,EMP0432,2025-11-01 00:00:00,20,18,2,0,8.5
ATT005184,EMP0432,2025-12-01 00:00:00,21,19,1,1,13.8
ATT005185,EMP0433,2025-01-01 00:00:00,22,21,1,0,3.9
ATT005186,EMP0433,2025-02-01 00:00:00,22,22,0,0,10.6
ATT005187,EMP0433,2025-03-01 00:00:00,23,23,0,0,15.9
ATT005188,EMP0433,2025-04-01 00:00:00,22,20,1,1,1.4
ATT005189,EMP0433,2025-05-01 00:00:00,20,20,0,0,0
ATT005190,EMP0433,2025-06-01 00:00:00,21,17,0,4,5.2
ATT005191,EMP0433,2025-07-01 00:00:00,22,18,1,3,9.2
ATT005192,EMP0433,2025-08-01 00:00:00,21,19,1,1,14.2
ATT005193,EMP0433,2025-09-01 00:00:00,21,16,1,4,14.5
ATT005194,EMP0433,2025-10-01 00:00:00,22,20,0,2,12.7
ATT005195,EMP0433,2025-11-01 00:00:00,20,18,1,1,5
ATT005196,EMP0433,2025-12-01 00:00:00,22,20,1,1,0.2
ATT005197,EMP0434,2025-01-01 00:00:00,22,20,0,2,4
ATT005198,EMP0434,2025-02-01 00:00:00,21,20,0,1,16.9
ATT005199,EMP0434,2025-03-01 00:00:00,20,18,1,1,21.4
ATT005200,EMP0434,2025-04-01 00:00:00,22,17,0,5,0.1
ATT005201,EMP0434,2025-05-01 00:00:00,22,19,0,3,14.2
ATT005202,EMP0434,2025-06-01 00:00:00,22,21,0,1,15.7
ATT005203,EMP0434,2025-07-01 00:00:00,22,21,0,1,11.3
ATT005204,EMP0434,2025-08-01 00:00:00,20,19,1,0,0
ATT005205,EMP0434,2025-09-01 00:00:00,22,16,2,4,7.4
ATT005206,EMP0434,2025-10-01 00:00:00,23,22,1,0,7.9
ATT005207,EMP0434,2025-11-01 00:00:00,22,18,1,3,11.5
ATT005208,EMP0434,2025-12-01 00:00:00,22,18,1,3,7.3
ATT005209,EMP0435,2025-01-01 00:00:00,21,17,0,4,3.9
ATT005210,EMP0435,2025-02-01 00:00:00,21,20,1,0,23.7
ATT005211,EMP0435,2025-03-01 00:00:00,21,18,0,3,14.1
ATT005212,EMP0435,2025-04-01 00:00:00,22,19,1,2,10.2
ATT005213,EMP0435,2025-05-01 00:00:00,21,20,0,1,10
ATT005214,EMP0435,2025-06-01 00:00:00,22,21,1,0,10.2
ATT005215,EMP0435,2025-07-01 00:00:00,23,21,0,2,16.1
ATT005216,EMP0435,2025-08-01 00:00:00,22,20,2,0,7.8
ATT005217,EMP0435,2025-09-01 00:00:00,22,19,0,3,3.2
ATT005218,EMP0435,2025-10-01 00:00:00,22,19,1,2,13.6
ATT005219,EMP0435,2025-11-01 00:00:00,21,19,1,1,6.7
ATT005220,EMP0435,2025-12-01 00:00:00,22,20,0,2,4.7
ATT005221,EMP0436,2025-01-01 00:00:00,22,21,1,0,1.4
ATT005222,EMP0436,2025-02-01 00:00:00,21,16,1,4,8.4
ATT005223,EMP0436,2025-03-01 00:00:00,22,18,1,3,4.3
ATT005224,EMP0436,2025-04-01 00:00:00,20,18,1,1,3.7
ATT005225,EMP0436,2025-05-01 00:00:00,22,18,2,2,0
ATT005226,EMP0436,2025-06-01 00:00:00,21,19,0,2,8.6
ATT005227,EMP0436,2025-07-01 00:00:00,22,19,1,2,0.5
ATT005228,EMP0436,2025-08-01 00:00:00,22,19,0,3,7.7
ATT005229,EMP0436,2025-09-01 00:00:00,22,17,1,4,19
ATT005230,EMP0436,2025-10-01 00:00:00,22,21,0,1,0
ATT005231,EMP0436,2025-11-01 00:00:00,21,19,1,1,11.8
ATT005232,EMP0436,2025-12-01 00:00:00,22,20,0,2,16.3
ATT005233,EMP0437,2025-01-01 00:00:00,21,20,0,1,9.3
ATT005234,EMP0437,2025-02-01 00:00:00,22,21,0,1,10.1
ATT005235,EMP0437,2025-03-01 00:00:00,20,18,1,1,9.8
ATT005236,EMP0437,2025-04-01 00:00:00,22,21,1,0,3.9
ATT005237,EMP0437,2025-05-01 00:00:00,21,19,1,1,12.9
ATT005238,EMP0437,2025-06-01 00:00:00,22,21,0,1,3.7
ATT005239,EMP0437,2025-07-01 00:00:00,22,17,1,4,3.9
ATT005240,EMP0437,2025-08-01 00:00:00,20,18,0,2,12.7
ATT005241,EMP0437,2025-09-01 00:00:00,20,19,0,1,0
ATT005242,EMP0437,2025-10-01 00:00:00,20,17,1,2,20.5
ATT005243,EMP0437,2025-11-01 00:00:00,22,20,1,1,0
ATT005244,EMP0437,2025-12-01 00:00:00,22,18,0,4,13.2
ATT005245,EMP0438,2025-01-01 00:00:00,23,21,2,0,5.7
ATT005246,EMP0438,2025-02-01 00:00:00,23,21,1,1,10
ATT005247,EMP0438,2025-03-01 00:00:00,21,17,3,1,5.7
ATT005248,EMP0438,2025-04-01 00:00:00,23,22,1,0,1.2
ATT005249,EMP0438,2025-05-01 00:00:00,21,21,0,0,11.9
ATT005250,EMP0438,2025-06-01 00:00:00,21,14,2,5,9.4
ATT005251,EMP0438,2025-07-01 00:00:00,22,18,1,3,3.4
ATT005252,EMP0438,2025-08-01 00:00:00,23,20,0,3,1.4
ATT005253,EMP0438,2025-09-01 00:00:00,21,15,1,5,6.9
ATT005254,EMP0438,2025-10-01 00:00:00,20,18,1,1,18.8
ATT005255,EMP0438,2025-11-01 00:00:00,22,21,0,1,4.6
ATT005256,EMP0438,2025-12-01 00:00:00,22,21,1,0,3.6
ATT005257,EMP0439,2025-01-01 00:00:00,21,20,0,1,6.6
ATT005258,EMP0439,2025-02-01 00:00:00,23,19,1,3,17.5
ATT005259,EMP0439,2025-03-01 00:00:00,20,18,0,2,18.2
ATT005260,EMP0439,2025-04-01 00:00:00,20,18,1,1,8.4
ATT005261,EMP0439,2025-05-01 00:00:00,23,21,0,2,10.4
ATT005262,EMP0439,2025-06-01 00:00:00,23,19,2,2,2.5
ATT005263,EMP0439,2025-07-01 00:00:00,21,19,0,2,0
ATT005264,EMP0439,2025-08-01 00:00:00,22,20,0,2,14.1
ATT005265,EMP0439,2025-09-01 00:00:00,23,20,0,3,10.8
ATT005266,EMP0439,2025-10-01 00:00:00,22,22,0,0,9.7
ATT005267,EMP0439,2025-11-01 00:00:00,22,19,2,1,8.7
ATT005268,EMP0439,2025-12-01 00:00:00,21,19,2,0,11.2
ATT005269,EMP0440,2025-01-01 00:00:00,22,19,1,2,5.4
ATT005270,EMP0440,2025-02-01 00:00:00,21,18,0,3,6.5
ATT005271,EMP0440,2025-03-01 00:00:00,21,17,0,4,4.8
ATT005272,EMP0440,2025-04-01 00:00:00,21,17,0,4,1.5
ATT005273,EMP0440,2025-05-01 00:00:00,22,18,2,2,14.6
ATT005274,EMP0440,2025-06-01 00:00:00,22,22,0,0,5.5
ATT005275,EMP0440,2025-07-01 00:00:00,22,20,0,2,6.3
ATT005276,EMP0440,2025-08-01 00:00:00,21,17,3,1,6.6
ATT005277,EMP0440,2025-09-01 00:00:00,22,21,1,0,9.8
ATT005278,EMP0440,2025-10-01 00:00:00,21,19,0,2,10.5
ATT005279,EMP0440,2025-11-01 00:00:00,22,21,0,1,5.4
ATT005280,EMP0440,2025-12-01 00:00:00,20,16,1,3,2.3
ATT005281,EMP0441,2025-01-01 00:00:00,23,20,0,3,9.1
ATT005282,EMP0441,2025-02-01 00:00:00,22,20,0,2,3.5
ATT005283,EMP0441,2025-03-01 00:00:00,23,21,0,2,5.3
ATT005284,EMP0441,2025-04-01 00:00:00,21,16,1,4,9.2
ATT005285,EMP0441,2025-05-01 00:00:00,22,17,3,2,5.2
ATT005286,EMP0441,2025-06-01 00:00:00,22,19,0,3,7.1
ATT005287,EMP0441,2025-07-01 00:00:00,22,20,1,1,3.1
ATT005288,EMP0441,2025-08-01 00:00:00,20,16,1,3,4.5
ATT005289,EMP0441,2025-09-01 00:00:00,21,21,0,0,0.8
ATT005290,EMP0441,2025-10-01 00:00:00,22,20,0,2,4.7
ATT005291,EMP0441,2025-11-01 00:00:00,20,17,0,3,10.6
ATT005292,EMP0441,2025-12-01 00:00:00,22,20,0,2,17.2
ATT005293,EMP0442,2025-01-01 00:00:00,22,20,1,1,14.2
ATT005294,EMP0442,2025-02-01 00:00:00,21,19,1,1,6.4
ATT005295,EMP0442,2025-03-01 00:00:00,22,18,3,1,3.2
ATT005296,EMP0442,2025-04-01 00:00:00,22,21,1,0,15.9
ATT005297,EMP0442,2025-05-01 00:00:00,22,21,1,0,4.4
ATT005298,EMP0442,2025-06-01 00:00:00,21,18,2,1,15.3
ATT005299,EMP0442,2025-07-01 00:00:00,23,22,0,1,0.2
ATT005300,EMP0442,2025-08-01 00:00:00,21,18,2,1,4.8
ATT005301,EMP0442,2025-09-01 00:00:00,22,20,2,0,8.6
ATT005302,EMP0442,2025-10-01 00:00:00,22,20,1,1,1.1
ATT005303,EMP0442,2025-11-01 00:00:00,22,22,0,0,10.5
ATT005304,EMP0442,2025-12-01 00:00:00,21,18,1,2,2
ATT005305,EMP0443,2025-01-01 00:00:00,23,20,0,3,13.6
ATT005306,EMP0443,2025-02-01 00:00:00,22,20,2,0,8.1
ATT005307,EMP0443,2025-03-01 00:00:00,22,19,1,2,0
ATT005308,EMP0443,2025-04-01 00:00:00,22,20,1,1,9.2
ATT005309,EMP0443,2025-05-01 00:00:00,22,19,1,2,6.7
ATT005310,EMP0443,2025-06-01 00:00:00,22,22,0,0,11.6
ATT005311,EMP0443,2025-07-01 00:00:00,22,22,0,0,14.9
ATT005312,EMP0443,2025-08-01 00:00:00,22,19,0,3,18.7
ATT005313,EMP0443,2025-09-01 00:00:00,21,17,1,3,12
ATT005314,EMP0443,2025-10-01 00:00:00,22,17,2,3,3.3
ATT005315,EMP0443,2025-11-01 00:00:00,22,21,1,0,15.8
ATT005316,EMP0443,2025-12-01 00:00:00,22,20,0,2,14.2
ATT005317,EMP0444,2025-01-01 00:00:00,21,18,0,3,0
ATT005318,EMP0444,2025-02-01 00:00:00,21,19,0,2,7.5
ATT005319,EMP0444,2025-03-01 00:00:00,22,19,0,3,6.1
ATT005320,EMP0444,2025-04-01 00:00:00,22,21,1,0,6.9
ATT005321,EMP0444,2025-05-01 00:00:00,22,20,1,1,10.8
ATT005322,EMP0444,2025-06-01 00:00:00,20,18,2,0,20
ATT005323,EMP0444,2025-07-01 00:00:00,22,21,1,0,9.3
ATT005324,EMP0444,2025-08-01 00:00:00,22,21,0,1,0
ATT005325,EMP0444,2025-09-01 00:00:00,20,18,0,2,12
ATT005326,EMP0444,2025-10-01 00:00:00,21,19,0,2,0.7
ATT005327,EMP0444,2025-11-01 00:00:00,22,22,0,0,3.9
ATT005328,EMP0444,2025-12-01 00:00:00,22,20,2,0,2.3
ATT005329,EMP0445,2025-01-01 00:00:00,21,18,1,2,6.3
ATT005330,EMP0445,2025-02-01 00:00:00,22,20,1,1,9.5
ATT005331,EMP0445,2025-03-01 00:00:00,22,20,1,1,3.4
ATT005332,EMP0445,2025-04-01 00:00:00,21,19,0,2,11.3
ATT005333,EMP0445,2025-05-01 00:00:00,21,19,1,1,6.2
ATT005334,EMP0445,2025-06-01 00:00:00,20,19,0,1,5.1
ATT005335,EMP0445,2025-07-01 00:00:00,21,15,2,4,4.2
ATT005336,EMP0445,2025-08-01 00:00:00,21,16,1,4,14.5
ATT005337,EMP0445,2025-09-01 00:00:00,21,17,0,4,3.6
ATT005338,EMP0445,2025-10-01 00:00:00,22,19,1,2,15.2
ATT005339,EMP0445,2025-11-01 00:00:00,22,22,0,0,10.7
ATT005340,EMP0445,2025-12-01 00:00:00,22,19,1,2,17.3
ATT005341,EMP0446,2025-01-01 00:00:00,22,22,0,0,14.3
ATT005342,EMP0446,2025-02-01 00:00:00,21,18,1,2,5.3
ATT005343,EMP0446,2025-03-01 00:00:00,22,22,0,0,20.4
ATT005344,EMP0446,2025-04-01 00:00:00,21,21,0,0,16.4
ATT005345,EMP0446,2025-05-01 00:00:00,22,19,0,3,2.4
ATT005346,EMP0446,2025-06-01 00:00:00,22,22,0,0,0
ATT005347,EMP0446,2025-07-01 00:00:00,20,19,1,0,1
ATT005348,EMP0446,2025-08-01 00:00:00,21,18,1,2,11
ATT005349,EMP0446,2025-09-01 00:00:00,21,17,3,1,12.8
ATT005350,EMP0446,2025-10-01 00:00:00,22,21,0,1,12.3
ATT005351,EMP0446,2025-11-01 00:00:00,21,18,1,2,2.7
ATT005352,EMP0446,2025-12-01 00:00:00,21,19,1,1,4.4
ATT005353,EMP0447,2025-01-01 00:00:00,22,19,2,1,10.7
ATT005354,EMP0447,2025-02-01 00:00:00,22,19,0,3,13.4
ATT005355,EMP0447,2025-03-01 00:00:00,22,21,1,0,10.2
ATT005356,EMP0447,2025-04-01 00:00:00,22,22,0,0,7
ATT005357,EMP0447,2025-05-01 00:00:00,22,21,1,0,0
ATT005358,EMP0447,2025-06-01 00:00:00,22,19,0,3,8.1
ATT005359,EMP0447,2025-07-01 00:00:00,20,17,0,3,9.5
ATT005360,EMP0447,2025-08-01 00:00:00,21,20,1,0,13.7
ATT005361,EMP0447,2025-09-01 00:00:00,22,18,2,2,14
ATT005362,EMP0447,2025-10-01 00:00:00,22,19,1,2,8.3
ATT005363,EMP0447,2025-11-01 00:00:00,22,19,3,0,15
ATT005364,EMP0447,2025-12-01 00:00:00,23,18,2,3,6.4
ATT005365,EMP0448,2025-01-01 00:00:00,23,21,2,0,10.5
ATT005366,EMP0448,2025-02-01 00:00:00,22,22,0,0,8.1
ATT005367,EMP0448,2025-03-01 00:00:00,21,19,0,2,1.6
ATT005368,EMP0448,2025-04-01 00:00:00,23,20,1,2,5
ATT005369,EMP0448,2025-05-01 00:00:00,22,21,0,1,1.7
ATT005370,EMP0448,2025-06-01 00:00:00,23,19,1,3,0
ATT005371,EMP0448,2025-07-01 00:00:00,22,18,3,1,4.6
ATT005372,EMP0448,2025-08-01 00:00:00,22,22,0,0,8.1
ATT005373,EMP0448,2025-09-01 00:00:00,23,23,0,0,0
ATT005374,EMP0448,2025-10-01 00:00:00,22,22,0,0,3.6
ATT005375,EMP0448,2025-11-01 00:00:00,22,20,1,1,7.8
ATT005376,EMP0448,2025-12-01 00:00:00,22,19,1,2,6.8
ATT005377,EMP0449,2025-01-01 00:00:00,21,21,0,0,5.3
ATT005378,EMP0449,2025-02-01 00:00:00,21,18,2,1,16.1
ATT005379,EMP0449,2025-03-01 00:00:00,22,20,1,1,6.7
ATT005380,EMP0449,2025-04-01 00:00:00,22,20,0,2,9
ATT005381,EMP0449,2025-05-01 00:00:00,22,18,1,3,3.6
ATT005382,EMP0449,2025-06-01 00:00:00,21,16,2,3,11.2
ATT005383,EMP0449,2025-07-01 00:00:00,23,21,1,1,4.8
ATT005384,EMP0449,2025-08-01 00:00:00,22,19,0,3,8.9
ATT005385,EMP0449,2025-09-01 00:00:00,22,19,1,2,7
ATT005386,EMP0449,2025-10-01 00:00:00,22,21,0,1,14.3
ATT005387,EMP0449,2025-11-01 00:00:00,22,18,0,4,4.6
ATT005388,EMP0449,2025-12-01 00:00:00,22,19,1,2,8.6
ATT005389,EMP0450,2025-01-01 00:00:00,20,20,0,0,1.2
ATT005390,EMP0450,2025-02-01 00:00:00,23,19,1,3,5
ATT005391,EMP0450,2025-03-01 00:00:00,22,19,0,3,9.7
ATT005392,EMP0450,2025-04-01 00:00:00,21,20,0,1,8.3
ATT005393,EMP0450,2025-05-01 00:00:00,20,18,1,1,0
ATT005394,EMP0450,2025-06-01 00:00:00,21,16,3,2,4.2
ATT005395,EMP0450,2025-07-01 00:00:00,22,20,1,1,7.5
ATT005396,EMP0450,2025-08-01 00:00:00,21,20,1,0,6.3
ATT005397,EMP0450,2025-09-01 00:00:00,23,23,0,0,7.3
ATT005398,EMP0450,2025-10-01 00:00:00,21,19,0,2,0
ATT005399,EMP0450,2025-11-01 00:00:00,21,19,0,2,0
ATT005400,EMP0450,2025-12-01 00:00:00,20,16,2,2,14
ATT005401,EMP0451,2025-01-01 00:00:00,20,16,1,3,6
ATT005402,EMP0451,2025-02-01 00:00:00,21,18,0,3,2.2
ATT005403,EMP0451,2025-03-01 00:00:00,21,18,1,2,5.8
ATT005404,EMP0451,2025-04-01 00:00:00,22,21,1,0,10.2
ATT005405,EMP0451,2025-05-01 00:00:00,23,19,1,3,10.3
ATT005406,EMP0451,2025-06-01 00:00:00,22,22,0,0,0
ATT005407,EMP0451,2025-07-01 00:00:00,22,18,2,2,6.4
ATT005408,EMP0451,2025-08-01 00:00:00,22,20,2,0,14.7
ATT005409,EMP0451,2025-09-01 00:00:00,22,20,0,2,11.6
ATT005410,EMP0451,2025-10-01 00:00:00,21,21,0,0,0
ATT005411,EMP0451,2025-11-01 00:00:00,22,18,1,3,13.1
ATT005412,EMP0451,2025-12-01 00:00:00,21,18,1,2,12.1
ATT005413,EMP0452,2025-01-01 00:00:00,20,19,0,1,19
ATT005414,EMP0452,2025-02-01 00:00:00,21,17,0,4,3.7
ATT005415,EMP0452,2025-03-01 00:00:00,22,18,2,2,2.2
ATT005416,EMP0452,2025-04-01 00:00:00,22,22,0,0,2
ATT005417,EMP0452,2025-05-01 00:00:00,23,22,1,0,6.4
ATT005418,EMP0452,2025-06-01 00:00:00,22,20,1,1,0
ATT005419,EMP0452,2025-07-01 00:00:00,22,19,1,2,16
ATT005420,EMP0452,2025-08-01 00:00:00,21,19,0,2,7.5
ATT005421,EMP0452,2025-09-01 00:00:00,21,16,3,2,4.8
ATT005422,EMP0452,2025-10-01 00:00:00,22,20,2,0,2.8
ATT005423,EMP0452,2025-11-01 00:00:00,21,19,1,1,14.5
ATT005424,EMP0452,2025-12-01 00:00:00,21,18,3,0,7.9
ATT005425,EMP0453,2025-01-01 00:00:00,22,20,2,0,16.9
ATT005426,EMP0453,2025-02-01 00:00:00,20,15,1,4,1.3
ATT005427,EMP0453,2025-03-01 00:00:00,20,18,1,1,10.2
ATT005428,EMP0453,2025-04-01 00:00:00,23,19,2,2,6
ATT005429,EMP0453,2025-05-01 00:00:00,23,22,1,0,10.1
ATT005430,EMP0453,2025-06-01 00:00:00,22,22,0,0,3.7
ATT005431,EMP0453,2025-07-01 00:00:00,23,20,0,3,6.8
ATT005432,EMP0453,2025-08-01 00:00:00,22,20,1,1,0
ATT005433,EMP0453,2025-09-01 00:00:00,23,22,0,1,2.8
ATT005434,EMP0453,2025-10-01 00:00:00,20,20,0,0,12.7
ATT005435,EMP0453,2025-11-01 00:00:00,20,17,1,2,18.5
ATT005436,EMP0453,2025-12-01 00:00:00,20,15,0,5,0
ATT005437,EMP0454,2025-01-01 00:00:00,22,20,1,1,0
ATT005438,EMP0454,2025-02-01 00:00:00,21,15,1,5,9.3
ATT005439,EMP0454,2025-03-01 00:00:00,21,18,0,3,0
ATT005440,EMP0454,2025-04-01 00:00:00,22,21,0,1,0.7
ATT005441,EMP0454,2025-05-01 00:00:00,22,21,0,1,4.2
ATT005442,EMP0454,2025-06-01 00:00:00,21,20,1,0,11.8
ATT005443,EMP0454,2025-07-01 00:00:00,22,21,1,0,2.4
ATT005444,EMP0454,2025-08-01 00:00:00,22,16,2,4,2.3
ATT005445,EMP0454,2025-09-01 00:00:00,21,17,1,3,15.1
ATT005446,EMP0454,2025-10-01 00:00:00,21,17,0,4,5.7
ATT005447,EMP0454,2025-11-01 00:00:00,22,20,1,1,2.1
ATT005448,EMP0454,2025-12-01 00:00:00,21,16,2,3,12.7
ATT005449,EMP0455,2025-01-01 00:00:00,21,19,1,1,1.8
ATT005450,EMP0455,2025-02-01 00:00:00,21,17,0,4,16
ATT005451,EMP0455,2025-03-01 00:00:00,20,19,0,1,7.7
ATT005452,EMP0455,2025-04-01 00:00:00,21,19,2,0,14.5
ATT005453,EMP0455,2025-05-01 00:00:00,23,23,0,0,7.4
ATT005454,EMP0455,2025-06-01 00:00:00,22,17,0,5,3.1
ATT005455,EMP0455,2025-07-01 00:00:00,22,19,2,1,0
ATT005456,EMP0455,2025-08-01 00:00:00,21,19,1,1,16.2
ATT005457,EMP0455,2025-09-01 00:00:00,21,19,1,1,13.7
ATT005458,EMP0455,2025-10-01 00:00:00,21,20,0,1,2.7
ATT005459,EMP0455,2025-11-01 00:00:00,22,21,0,1,2.5
ATT005460,EMP0455,2025-12-01 00:00:00,22,16,3,3,11.9
ATT005461,EMP0456,2025-01-01 00:00:00,22,22,0,0,1.1
ATT005462,EMP0456,2025-02-01 00:00:00,21,19,2,0,6.2
ATT005463,EMP0456,2025-03-01 00:00:00,21,17,2,2,10.8
ATT005464,EMP0456,2025-04-01 00:00:00,21,17,1,3,8.1
ATT005465,EMP0456,2025-05-01 00:00:00,23,21,0,2,5.4
ATT005466,EMP0456,2025-06-01 00:00:00,22,21,0,1,3.8
ATT005467,EMP0456,2025-07-01 00:00:00,21,18,1,2,16.4
ATT005468,EMP0456,2025-08-01 00:00:00,20,19,0,1,0
ATT005469,EMP0456,2025-09-01 00:00:00,21,16,1,4,4.2
ATT005470,EMP0456,2025-10-01 00:00:00,22,17,3,2,2.3
ATT005471,EMP0456,2025-11-01 00:00:00,21,19,2,0,6.4
ATT005472,EMP0456,2025-12-01 00:00:00,22,20,0,2,19.7
ATT005473,EMP0457,2025-01-01 00:00:00,22,17,3,2,16
ATT005474,EMP0457,2025-02-01 00:00:00,23,19,0,4,10.2
ATT005475,EMP0457,2025-03-01 00:00:00,22,22,0,0,14.8
ATT005476,EMP0457,2025-04-01 00:00:00,22,18,0,4,12.1
ATT005477,EMP0457,2025-05-01 00:00:00,22,19,2,1,2.3
ATT005478,EMP0457,2025-06-01 00:00:00,22,19,1,2,10.8
ATT005479,EMP0457,2025-07-01 00:00:00,23,21,1,1,1.4
ATT005480,EMP0457,2025-08-01 00:00:00,22,22,0,0,8
ATT005481,EMP0457,2025-09-01 00:00:00,20,19,0,1,4.7
ATT005482,EMP0457,2025-10-01 00:00:00,22,22,0,0,0.4
ATT005483,EMP0457,2025-11-01 00:00:00,21,19,0,2,1.3
ATT005484,EMP0457,2025-12-01 00:00:00,22,21,0,1,21
ATT005485,EMP0458,2025-01-01 00:00:00,21,17,1,3,0
ATT005486,EMP0458,2025-02-01 00:00:00,21,17,0,4,6.8
ATT005487,EMP0458,2025-03-01 00:00:00,23,19,0,4,1.5
ATT005488,EMP0458,2025-04-01 00:00:00,20,15,2,3,15.2
ATT005489,EMP0458,2025-05-01 00:00:00,21,18,2,1,7.9
ATT005490,EMP0458,2025-06-01 00:00:00,21,20,0,1,16.5
ATT005491,EMP0458,2025-07-01 00:00:00,20,18,0,2,8.3
ATT005492,EMP0458,2025-08-01 00:00:00,21,15,2,4,5.1
ATT005493,EMP0458,2025-09-01 00:00:00,20,17,0,3,18.6
ATT005494,EMP0458,2025-10-01 00:00:00,21,19,2,0,2.2
ATT005495,EMP0458,2025-11-01 00:00:00,22,19,1,2,7.4
ATT005496,EMP0458,2025-12-01 00:00:00,21,19,1,1,0
ATT005497,EMP0459,2025-01-01 00:00:00,21,21,0,0,9.1
ATT005498,EMP0459,2025-02-01 00:00:00,22,22,0,0,8.8
ATT005499,EMP0459,2025-03-01 00:00:00,21,19,1,1,0
ATT005500,EMP0459,2025-04-01 00:00:00,23,23,0,0,0
ATT005501,EMP0459,2025-05-01 00:00:00,21,20,0,1,3.1
ATT005502,EMP0459,2025-06-01 00:00:00,23,19,0,4,1.4
ATT005503,EMP0459,2025-07-01 00:00:00,20,16,3,1,0
ATT005504,EMP0459,2025-08-01 00:00:00,22,17,3,2,12.1
ATT005505,EMP0459,2025-09-01 00:00:00,22,21,0,1,0.1
ATT005506,EMP0459,2025-10-01 00:00:00,21,21,0,0,5.5
ATT005507,EMP0459,2025-11-01 00:00:00,21,19,1,1,6.1
ATT005508,EMP0459,2025-12-01 00:00:00,21,16,0,5,9.1
ATT005509,EMP0460,2025-01-01 00:00:00,23,23,0,0,1.2
ATT005510,EMP0460,2025-02-01 00:00:00,21,17,1,3,0.4
ATT005511,EMP0460,2025-03-01 00:00:00,22,21,0,1,13.3
ATT005512,EMP0460,2025-04-01 00:00:00,22,19,0,3,11.5
ATT005513,EMP0460,2025-05-01 00:00:00,21,17,0,4,6.5
ATT005514,EMP0460,2025-06-01 00:00:00,21,21,0,0,3.9
ATT005515,EMP0460,2025-07-01 00:00:00,21,18,0,3,18.5
ATT005516,EMP0460,2025-08-01 00:00:00,22,21,1,0,7.2
ATT005517,EMP0460,2025-09-01 00:00:00,23,21,1,1,1.7
ATT005518,EMP0460,2025-10-01 00:00:00,22,21,0,1,8.2
ATT005519,EMP0460,2025-11-01 00:00:00,21,20,0,1,7.9
ATT005520,EMP0460,2025-12-01 00:00:00,22,20,0,2,0
ATT005521,EMP0461,2025-01-01 00:00:00,22,22,0,0,12
ATT005522,EMP0461,2025-02-01 00:00:00,21,18,2,1,4.5
ATT005523,EMP0461,2025-03-01 00:00:00,22,21,0,1,0
ATT005524,EMP0461,2025-04-01 00:00:00,22,17,2,3,9.8
ATT005525,EMP0461,2025-05-01 00:00:00,23,22,0,1,7.9
ATT005526,EMP0461,2025-06-01 00:00:00,22,20,0,2,0
ATT005527,EMP0461,2025-07-01 00:00:00,21,20,1,0,8.9
ATT005528,EMP0461,2025-08-01 00:00:00,22,19,0,3,13.7
ATT005529,EMP0461,2025-09-01 00:00:00,23,20,2,1,0
ATT005530,EMP0461,2025-10-01 00:00:00,20,19,1,0,23.6
ATT005531,EMP0461,2025-11-01 00:00:00,22,17,0,5,15.1
ATT005532,EMP0461,2025-12-01 00:00:00,22,22,0,0,9.2
ATT005533,EMP0462,2025-01-01 00:00:00,22,21,0,1,10.9
ATT005534,EMP0462,2025-02-01 00:00:00,21,18,0,3,18.7
ATT005535,EMP0462,2025-03-01 00:00:00,22,22,0,0,1.8
ATT005536,EMP0462,2025-04-01 00:00:00,21,19,1,1,4.3
ATT005537,EMP0462,2025-05-01 00:00:00,23,20,0,3,7.9
ATT005538,EMP0462,2025-06-01 00:00:00,22,20,1,1,18.8
ATT005539,EMP0462,2025-07-01 00:00:00,20,16,1,3,7
ATT005540,EMP0462,2025-08-01 00:00:00,22,20,1,1,15.6
ATT005541,EMP0462,2025-09-01 00:00:00,23,22,1,0,4.1
ATT005542,EMP0462,2025-10-01 00:00:00,22,19,0,3,10.1
ATT005543,EMP0462,2025-11-01 00:00:00,22,22,0,0,7.3
ATT005544,EMP0462,2025-12-01 00:00:00,22,19,0,3,12.6
ATT005545,EMP0463,2025-01-01 00:00:00,21,19,0,2,0
ATT005546,EMP0463,2025-02-01 00:00:00,21,19,2,0,9.3
ATT005547,EMP0463,2025-03-01 00:00:00,20,17,2,1,16.8
ATT005548,EMP0463,2025-04-01 00:00:00,21,19,1,1,2.5
ATT005549,EMP0463,2025-05-01 00:00:00,21,18,1,2,0
ATT005550,EMP0463,2025-06-01 00:00:00,22,20,0,2,3.6
ATT005551,EMP0463,2025-07-01 00:00:00,21,20,0,1,0
ATT005552,EMP0463,2025-08-01 00:00:00,22,22,0,0,1.4
ATT005553,EMP0463,2025-09-01 00:00:00,22,19,2,1,9.2
ATT005554,EMP0463,2025-10-01 00:00:00,22,19,1,2,4.6
ATT005555,EMP0463,2025-11-01 00:00:00,23,21,0,2,6.8
ATT005556,EMP0463,2025-12-01 00:00:00,22,19,2,1,14.3
ATT005557,EMP0464,2025-01-01 00:00:00,21,18,0,3,0
ATT005558,EMP0464,2025-02-01 00:00:00,21,18,0,3,6.2
ATT005559,EMP0464,2025-03-01 00:00:00,22,20,1,1,14.9
ATT005560,EMP0464,2025-04-01 00:00:00,22,22,0,0,9.1
ATT005561,EMP0464,2025-05-01 00:00:00,22,17,1,4,9.5
